recall,precision
0.807586,0.727626
0.807615,0.718016
0.807502,0.714412
0.80817,0.739239
0.80818,0.736035
0.80819,0.732832
0.8082,0.729628
0.808225,0.721619
0.808252,0.71301
0.808958,0.725624
0.808987,0.716013
0.809125,0.711608
0.809287,0.739639
0.809669,0.736436
0.809679,0.733232
0.809689,0.730029
0.809714,0.72202
0.809753,0.709206
0.809762,0.706202
0.810445,0.726425
0.810593,0.718816
0.81048,0.715212
0.810489,0.712009
0.810637,0.7044
0.810524,0.700796
0.810794,0.734033
0.811176,0.73083
0.811206,0.721219
0.811251,0.706803
0.81128,0.697393
0.811931,0.727626
0.811941,0.724423
0.811961,0.718016
0.811971,0.714812
0.811981,0.711608
0.812,0.705201
0.81201,0.701998
0.81203,0.695591
0.812697,0.720819
0.812742,0.706403
0.812771,0.696792
0.812411,0.692788
0.813449,0.718416
0.813459,0.715212
0.813469,0.712009
0.813617,0.7044
0.813504,0.700796
0.813539,0.689584
0.81423,0.706803
0.81426,0.697192
0.81427,0.693989
0.814295,0.68598
0.814578,0.714812
0.81496,0.711608
0.81498,0.705201
0.81499,0.701998
0.81502,0.692387
0.81503,0.689184
0.815839,0.708405
0.815869,0.698794
0.815756,0.69519
0.815904,0.687582
0.815791,0.683978
0.81608,0.710808
0.816479,0.702398
0.816636,0.691586
0.816671,0.680374
0.817359,0.698794
0.817246,0.69519
0.817394,0.687582
0.817281,0.683978
0.817423,0.677971
0.818002,0.691586
0.818037,0.680374
0.818355,0.697993
0.818738,0.694389
0.818881,0.688383
0.818768,0.684779
0.818778,0.681575
0.818793,0.67677
0.818808,0.671965
0.818443,0.669562
0.819688,0.668361
0.819575,0.664757
0.81986,0.693188
0.820253,0.686381
0.820263,0.683177
0.820273,0.679973
0.820283,0.67677
0.820293,0.673566
0.820303,0.670363
0.820337,0.65915
0.819972,0.656748
0.821059,0.666759
0.821069,0.663555
0.821098,0.653945
0.821108,0.650741
0.821117,0.647738
0.821749,0.684378
0.821759,0.681175
0.821769,0.677971
0.821779,0.674768
0.821789,0.671564
0.821818,0.661953
0.821828,0.65875
0.821868,0.645936
0.821877,0.642932
0.82255,0.666358
0.82256,0.663155
0.822589,0.653544
0.822599,0.650341
0.822609,0.647137
0.822633,0.639529
0.823253,0.679973
0.823263,0.67677
0.823272,0.673566
0.823282,0.670363
0.823317,0.65915
0.823484,0.645135
0.824034,0.668361
0.824043,0.665157
0.824073,0.655546
0.824083,0.652343
0.824093,0.649139
0.824118,0.64113
0.824128,0.637927
0.824381,0.676369
0.824764,0.673166
0.824774,0.669962
0.824803,0.660352
0.824813,0.657148
0.824853,0.644334
0.824877,0.636325
0.82553,0.666358
0.82554,0.663155
0.825569,0.653544
0.825579,0.650341
0.825589,0.647137
0.825614,0.639128
0.825751,0.63499
0.826296,0.659551
0.82634,0.645135
0.826658,0.662754
0.827055,0.654746
0.827065,0.651542
0.827075,0.648338
0.827095,0.641931
0.827105,0.638728
0.827115,0.635524
0.827954,0.645135
0.827993,0.632588
0.828712,0.64113
0.828599,0.637526
0.828608,0.634323
0.82936,0.632321
0.829702,0.641931
0.830085,0.638728
0.830095,0.635524
0.830114,0.629117
0.830124,0.625914
0.830856,0.630318
0.83088,0.62231
0.830515,0.619907
0.831578,0.637526
0.831588,0.634323
0.831613,0.626314
0.831643,0.616703
0.831653,0.6135
0.832346,0.630318
0.83237,0.62231
0.832402,0.612098
0.833073,0.635925
0.833221,0.628316
0.833251,0.618706
0.833138,0.615102
0.833275,0.610697
0.833834,0.630719
0.833859,0.62271
0.834192,0.635524
0.834584,0.629117
0.834594,0.625914
0.834619,0.617905
0.834629,0.614701
0.834639,0.611498
0.834648,0.608294
0.834658,0.605291
0.835324,0.630719
0.835349,0.62271
0.835408,0.603489
0.835418,0.600285
0.836079,0.627515
0.836104,0.619507
0.836114,0.616303
0.836124,0.613099
0.836133,0.609896
0.836143,0.606692
0.836168,0.598683
0.836442,0.630719
0.83684,0.62231
0.837022,0.603489
0.836909,0.599885
0.837596,0.618706
0.837606,0.615502
0.837616,0.612299
0.837626,0.609095
0.837636,0.605891
0.837675,0.593077
0.837685,0.589874
0.838391,0.602688
0.8384,0.599484
0.838415,0.594679
0.838439,0.58687
0.839102,0.6135
0.839112,0.610296
0.839122,0.607093
0.839275,0.597883
0.839171,0.591075
0.839314,0.585068
0.839201,0.581464
0.839878,0.603489
0.839888,0.600285
0.839927,0.587471
0.839957,0.57786
0.839967,0.574657
0.840221,0.613099
0.840603,0.609896
0.840613,0.606692
0.840638,0.598683
0.840653,0.593878
0.840663,0.590675
0.840677,0.585869
0.840687,0.582666
0.840722,0.571453
0.840732,0.56825
0.841368,0.603489
0.841378,0.600285
0.841417,0.587471
0.841447,0.57786
0.841457,0.574657
0.841487,0.565046
0.841497,0.561843
0.841735,0.605091
0.842134,0.596681
0.842149,0.591876
0.842159,0.588672
0.842173,0.583867
0.842183,0.580664
0.842218,0.569451
0.842228,0.566248
0.842258,0.556637
0.842268,0.553433
0.842493,0.601086
0.842939,0.57706
0.842949,0.573856
0.842984,0.562644
0.843019,0.551431
0.843029,0.548228
0.843038,0.545024
0.843248,0.597883
0.84363,0.594679
0.84364,0.591476
0.84365,0.588272
0.84366,0.585068
0.84367,0.581865
0.843699,0.572254
0.843709,0.569051
0.843719,0.565847
0.843744,0.557838
0.843754,0.554635
0.843788,0.543422
0.843798,0.540219
0.843808,0.537015
0.844431,0.576659
0.844441,0.573456
0.844475,0.562243
0.844633,0.551431
0.84452,0.547827
0.84453,0.544624
0.844189,0.534212
0.845138,0.588672
0.845148,0.585469
0.845158,0.582265
0.845316,0.571453
0.845203,0.567849
0.845355,0.558639
0.845242,0.555035
0.845405,0.542621
0.845292,0.539017
0.845435,0.533011
0.845921,0.576659
0.84593,0.573456
0.845965,0.562243
0.846123,0.551431
0.84601,0.547827
0.84602,0.544624
0.846187,0.530608
0.846688,0.569451
0.846698,0.566248
0.846727,0.556637
0.846737,0.553433
0.846777,0.540619
0.846787,0.537416
0.846939,0.528206
0.847573,0.564245
0.84746,0.560641
0.847495,0.549429
0.847504,0.546225
0.847662,0.535414
0.847692,0.525803
0.847814,0.566648
0.848216,0.557037
0.848226,0.553834
0.848266,0.54102
0.848275,0.537816
0.848305,0.528206
0.848329,0.520397
0.848976,0.552232
0.848986,0.549029
0.848996,0.545825
0.849025,0.536214
0.84904,0.531409
0.849055,0.526604
0.849065,0.5234
0.849084,0.517193
0.849757,0.540619
0.849767,0.537416
0.849919,0.528206
0.849821,0.519796
0.849841,0.513389
0.850657,0.530608
0.850554,0.523801
0.850716,0.511387
0.851394,0.533011
0.851429,0.521798
0.851449,0.515391
0.851468,0.508984
0.852147,0.530608
0.852043,0.523801
0.852206,0.511387
0.852387,0.533011
0.852795,0.521798
0.852814,0.515391
0.852834,0.508984
0.853142,0.529807
0.85353,0.525002
0.853549,0.518595
0.853569,0.512188
0.853584,0.507383
0.854285,0.521798
0.854304,0.515391
0.854324,0.508984
0.854343,0.502777
0.855039,0.518595
0.855059,0.512188
0.855074,0.507383
0.855094,0.500975
0.855103,0.497972
0.855794,0.515391
0.855814,0.508984
0.855834,0.502577
0.855859,0.494568
0.855868,0.491365
0.855878,0.488161
0.856162,0.516993
0.856555,0.510186
0.856698,0.504179
0.85659,0.498973
0.856757,0.484958
0.857351,0.493767
0.857361,0.490564
0.857371,0.48736
0.857669,0.511387
0.858051,0.508183
0.858061,0.50498
0.858071,0.501776
0.858081,0.498573
0.858121,0.485759
0.858135,0.481153
0.858841,0.493767
0.858851,0.490564
0.858861,0.48736
0.858885,0.479351
0.858895,0.476148
0.859169,0.508183
0.859551,0.50498
0.859561,0.501776
0.859571,0.498573
0.859611,0.485759
0.859625,0.480953
0.859655,0.471343
0.860332,0.493367
0.860342,0.490163
0.860352,0.48696
0.860499,0.479351
0.860386,0.475748
0.860529,0.469741
0.861045,0.503779
0.861055,0.500575
0.861065,0.497371
0.861267,0.472144
0.86194,0.495369
0.861827,0.491765
0.861837,0.488562
0.861979,0.482555
0.861866,0.478951
0.861876,0.475748
0.862019,0.469741
0.861911,0.464535
0.861921,0.461332
0.861556,0.458929
0.862717,0.484958
0.862801,0.457728
0.862688,0.454124
0.862698,0.45092
0.862958,0.48736
0.86335,0.480953
0.86336,0.47775
0.86337,0.474546
0.86339,0.468139
0.8634,0.464936
0.86341,0.461732
0.863449,0.448918
0.863459,0.445714
0.863469,0.442511
0.864082,0.485358
0.864244,0.472944
0.864289,0.458528
0.864176,0.454924
0.864185,0.451721
0.864348,0.439307
0.864235,0.435703
0.864245,0.4325
0.864839,0.481354
0.864849,0.47815
0.864859,0.474947
0.864883,0.466938
0.864893,0.463734
0.864903,0.460531
0.864948,0.446115
0.864958,0.442911
0.86512,0.430497
0.865007,0.426893
0.865616,0.470942
0.865661,0.456526
0.86567,0.453323
0.86568,0.450119
0.86572,0.437305
0.86573,0.434101
0.865882,0.424891
0.865769,0.421287
0.866491,0.46894
0.866378,0.465336
0.866388,0.462132
0.866556,0.448117
0.866443,0.444513
0.866452,0.441309
0.866492,0.428495
0.86665,0.417683
0.866537,0.414079
0.867105,0.471343
0.867149,0.456927
0.867159,0.453723
0.867169,0.45052
0.867209,0.437705
0.867218,0.434502
0.867248,0.424891
0.867258,0.421688
0.867288,0.412077
0.867482,0.469741
0.867866,0.466137
0.867876,0.462933
0.867885,0.45973
0.867925,0.446916
0.867935,0.443712
0.867945,0.440509
0.86798,0.429296
0.867989,0.426093
0.868019,0.416482
0.868029,0.413278
0.868049,0.406871
0.868761,0.457728
0.868648,0.454124
0.868658,0.45092
0.868702,0.436504
0.868712,0.433301
0.868747,0.422088
0.868904,0.411276
0.868806,0.402867
0.868816,0.399663
0.868826,0.39646
0.869414,0.447316
0.869424,0.444113
0.869434,0.440909
0.869468,0.429697
0.869478,0.426493
0.869508,0.416882
0.869518,0.413679
0.869537,0.407272
0.869582,0.392856
0.869592,0.389652
0.870308,0.439307
0.870195,0.435703
0.870204,0.4325
0.870234,0.422889
0.870244,0.419685
0.870274,0.410075
0.870294,0.403668
0.870303,0.400464
0.870313,0.397261
0.870471,0.386449
0.870358,0.382845
0.870962,0.428495
0.871119,0.417683
0.871006,0.414079
0.871194,0.393657
0.871081,0.390053
0.871233,0.380843
0.871723,0.423289
0.871733,0.420086
0.871762,0.410475
0.871782,0.404068
0.871792,0.400865
0.871802,0.397661
0.871837,0.386449
0.871847,0.383245
0.872085,0.426493
0.872489,0.416482
0.872499,0.413278
0.872519,0.406871
0.872563,0.392455
0.872573,0.389252
0.872721,0.381643
0.872736,0.376838
0.872248,0.374035
0.87327,0.404869
0.87328,0.401666
0.873289,0.398462
0.873329,0.385648
0.873369,0.372834
0.873379,0.36963
0.873388,0.366627
0.873617,0.412878
0.874006,0.407672
0.874168,0.395258
0.874055,0.391654
0.874065,0.388451
0.874208,0.382444
0.874095,0.37884
0.874105,0.375637
0.874263,0.364825
0.87415,0.361221
0.874762,0.404068
0.874772,0.400865
0.874782,0.397661
0.874861,0.372033
0.874871,0.368829
0.874906,0.357617
0.874916,0.354413
0.87513,0.40567
0.875537,0.394458
0.875547,0.391254
0.875557,0.38805
0.875571,0.383245
0.875581,0.380042
0.875591,0.376838
0.875601,0.373635
0.875631,0.364024
0.875641,0.36082
0.87567,0.35121
0.87568,0.348006
0.87569,0.344803
0.876436,0.384847
0.876357,0.370031
0.876367,0.366827
0.876402,0.355615
0.876412,0.352411
0.876451,0.339597
0.876461,0.336393
0.876471,0.33319
0.876481,0.329986
0.876116,0.327584
0.877064,0.382444
0.877074,0.379241
0.877084,0.376037
0.877118,0.364825
0.877128,0.361621
0.877163,0.350409
0.877173,0.347205
0.877183,0.344002
0.877242,0.324781
0.877252,0.321577
0.877262,0.318373
0.877272,0.31517
0.877282,0.311966
0.877431,0.384046
0.877843,0.371232
0.877853,0.368028
0.877883,0.358418
0.877893,0.355214
0.877903,0.352011
0.877937,0.340798
0.877947,0.337595
0.877957,0.334391
0.877967,0.331188
0.877977,0.327984
0.878041,0.307161
0.878051,0.303957
0.878181,0.382444
0.878564,0.379241
0.878573,0.376037
0.878608,0.364825
0.878618,0.361621
0.878653,0.350409
0.878663,0.347205
0.878672,0.344002
0.878732,0.324781
0.878742,0.321577
0.878752,0.318373
0.878762,0.31517
0.878771,0.311966
0.878806,0.300754
0.878816,0.29755
0.879452,0.372834
0.879339,0.36923
0.879349,0.366026
0.879379,0.356416
0.879389,0.353212
0.879547,0.3424
0.879433,0.338796
0.879443,0.335592
0.879453,0.332389
0.879463,0.329185
0.87965,0.308763
0.879537,0.305159
0.879547,0.301955
0.879577,0.292345
0.879587,0.289141
0.879597,0.285938
0.880225,0.364024
0.880112,0.36042
0.880151,0.347606
0.880161,0.344402
0.880225,0.323579
0.880235,0.320376
0.880245,0.317172
0.880255,0.313969
0.880265,0.310765
0.880305,0.297951
0.880477,0.282334
0.880364,0.27873
0.880466,0.366427
0.880869,0.356416
0.880879,0.353212
0.881036,0.3424
0.880923,0.338796
0.880933,0.335592
0.880943,0.332389
0.880953,0.329185
0.88114,0.308763
0.881027,0.305159
0.881037,0.301955
0.881067,0.292345
0.881077,0.289141
0.881087,0.285938
0.881239,0.276727
0.881126,0.273123
0.881759,0.349608
0.881646,0.346004
0.881833,0.325581
0.88172,0.321977
0.88173,0.318774
0.88174,0.31557
0.88175,0.312367
0.881913,0.299953
0.8818,0.296349
0.881849,0.280331
0.882007,0.269519
0.881894,0.265915
0.882,0.352011
0.882408,0.340398
0.882418,0.337194
0.882428,0.333991
0.882438,0.330787
0.882448,0.327584
0.882512,0.306761
0.882522,0.303557
0.882675,0.294347
0.882562,0.290743
0.882572,0.287539
0.882582,0.284336
0.882611,0.274725
0.882621,0.271522
0.882656,0.260309
0.882666,0.257106
0.883199,0.325581
0.883209,0.322378
0.883219,0.319174
0.883229,0.315971
0.883239,0.312767
0.883278,0.299953
0.883288,0.29675
0.883338,0.280732
0.883372,0.269519
0.883382,0.266316
0.883417,0.255103
0.883427,0.2519
0.883436,0.248897
0.883994,0.309564
0.884003,0.30636
0.884013,0.303157
0.884038,0.295148
0.884048,0.291944
0.884058,0.288741
0.884068,0.285537
0.884093,0.277528
0.884102,0.274325
0.884112,0.271121
0.884142,0.261511
0.884152,0.258307
0.884187,0.247095
0.884768,0.299953
0.884778,0.29675
0.884828,0.280732
0.884862,0.269519
0.884872,0.266316
0.884907,0.255103
0.884917,0.2519
0.884927,0.248696
0.885136,0.301555
0.885533,0.293546
0.885543,0.290342
0.885553,0.287139
0.885563,0.283935
0.885587,0.275926
0.885597,0.272723
0.885627,0.263112
0.885637,0.259909
0.885647,0.256705
0.885681,0.245493
0.886313,0.282334
0.886322,0.27913
0.886357,0.267918
0.886367,0.264714
0.886402,0.253502
0.886412,0.250298
0.886431,0.243891
0.886446,0.239086
0.88668,0.283935
0.887077,0.275926
0.887087,0.272723
0.887117,0.263112
0.887127,0.259909
0.887137,0.256705
0.887171,0.245493
0.887201,0.235882
0.887211,0.232679
0.887221,0.229475
0.887847,0.267918
0.887857,0.264714
0.887892,0.253502
0.887901,0.250298
0.887921,0.243891
0.887936,0.239086
0.887971,0.227873
0.887981,0.22467
0.887991,0.221466
0.888,0.218263
0.888731,0.263112
0.888618,0.259508
0.888628,0.256305
0.888662,0.245092
0.888815,0.235882
0.888702,0.232278
0.888712,0.229075
0.888757,0.214659
0.888766,0.211455
0.888776,0.208252
0.888786,0.205048
0.889385,0.2523
0.889395,0.249097
0.88943,0.237884
0.889469,0.22507
0.889479,0.221867
0.889489,0.218663
0.889544,0.201044
0.89027,0.247095
0.890157,0.243491
0.890305,0.235882
0.890192,0.232278
0.890202,0.229075
0.890246,0.214659
0.890256,0.211455
0.890266,0.208252
0.890276,0.205048
0.890301,0.197039
0.890511,0.249497
0.890918,0.238285
0.890958,0.225471
0.890968,0.222267
0.890978,0.219064
0.891032,0.201444
0.891062,0.191833
0.891072,0.18863
0.891639,0.246294
0.891648,0.24309
0.891668,0.236683
0.891678,0.23348
0.891688,0.230276
0.891728,0.217462
0.891738,0.214258
0.891747,0.211055
0.891757,0.207851
0.891767,0.204648
0.891787,0.198241
0.891797,0.195037
0.891827,0.185426
0.891837,0.182223
0.892527,0.239887
0.892567,0.227072
0.892454,0.223468
0.892464,0.220265
0.892641,0.203046
0.892671,0.193435
0.892558,0.189831
0.892716,0.179019
0.892603,0.175415
0.892763,0.243891
0.893285,0.235882
0.893172,0.232278
0.893182,0.229075
0.893226,0.214659
0.893236,0.211455
0.893246,0.208252
0.893256,0.205048
0.893281,0.197039
0.893438,0.186227
0.893325,0.182623
0.893483,0.171811
0.894057,0.227072
0.893944,0.223468
0.893954,0.220265
0.894131,0.203046
0.894161,0.193435
0.894048,0.189831
0.894205,0.179019
0.894092,0.175415
0.894114,0.168408
0.894716,0.214659
0.894726,0.211455
0.894736,0.208252
0.894746,0.205048
0.894771,0.197039
0.894928,0.186227
0.894815,0.182623
0.894973,0.171811
0.894988,0.167006
0.894875,0.163402
0.895621,0.203046
0.895651,0.193435
0.895538,0.189831
0.895695,0.179019
0.895582,0.175415
0.895755,0.159798
0.896259,0.19744
0.896294,0.186227
0.896304,0.183024
0.896338,0.171811
0.896348,0.168608
0.896358,0.165404
0.896368,0.162201
0.896622,0.200643
0.89702,0.192234
0.89703,0.18903
0.897183,0.17982
0.89707,0.176216
0.89708,0.173013
0.897124,0.158597
0.89791,0.185426
0.897797,0.181822
0.897837,0.169008
0.897847,0.165805
0.897857,0.162601
0.897887,0.15299
0.898151,0.187829
0.898555,0.177818
0.898565,0.174614
0.898732,0.160599
0.898619,0.156995
0.898644,0.148986
0.899445,0.17101
0.899332,0.167406
0.899342,0.164203
0.899494,0.154993
0.899524,0.145382
0.899686,0.173413
0.900104,0.158597
0.900252,0.150988
0.900139,0.147384
0.900438,0.17101
0.900821,0.167807
0.90083,0.164603
0.90086,0.154993
0.90089,0.145382
0.901591,0.159398
0.901601,0.156194
0.901621,0.149787
0.901631,0.146583
0.901646,0.141778
0.902353,0.154192
0.903084,0.158597
0.903094,0.155393
0.903109,0.150588
0.903119,0.147384
0.903128,0.144181
0.903138,0.140977
0.903148,0.137774
0.90421,0.155794
0.904594,0.15219
0.904603,0.148986
0.904613,0.145783
0.904623,0.142579
0.904633,0.139375
0.904643,0.136172
0.905727,0.146984
0.906109,0.14378
0.906119,0.140577
0.906129,0.137373
0.906884,0.13417
0.907601,0.14338
0.907611,0.140176
0.90762,0.136973
0.907762,0.131233
0.908722,0.142179
0.909104,0.138975
0.909114,0.135771
0.909134,0.129364
0.90987,0.132167
0.910219,0.139776
0.910601,0.136572
0.910631,0.126962
0.911358,0.132968
0.911495,0.128563
0.91209,0.136973
0.912846,0.133369
0.912856,0.130165
0.912866,0.126962
0.912876,0.123758
0.913961,0.13417
0.914344,0.130966
0.914353,0.127763
0.914363,0.124559
0.915237,0.122957
0.915832,0.131367
0.915842,0.128163
0.915852,0.124959
0.916608,0.121355
0.916618,0.118152
0.917334,0.127362
0.917344,0.124159
0.918096,0.122156
0.918105,0.118953
0.918827,0.126561
0.918837,0.123358
0.918989,0.114414
0.919594,0.119353
0.920325,0.123758
0.92035,0.115749
0.92036,0.112546
0.921082,0.120154
0.921108,0.111545
0.921843,0.114948
0.921857,0.110143
0.922574,0.119353
0.922722,0.111745
0.923454,0.115749
0.92369,0.119754
0.924087,0.111745
0.924097,0.108541
0.924942,0.11655
0.924829,0.112946
0.92558,0.110944
0.92559,0.10774
0.926311,0.115349
0.926321,0.112145
0.926473,0.103202
0.927078,0.108141
0.92781,0.112546
0.927834,0.104537
0.927844,0.101333
0.928566,0.108942
0.928592,0.100332
0.929327,0.103736
0.929342,0.098931
0.930058,0.108141
0.930206,0.100532
0.930814,0.104537
0.93155,0.10734
0.931693,0.101333
0.93158,0.097729
0.931589,0.094926
0.932672,0.106139
0.933064,0.099732
0.933074,0.096528
0.933084,0.093324
0.9338,0.102535
0.934551,0.100532
0.934561,0.097329
0.934571,0.094125
0.935293,0.101734
0.935454,0.089587
0.93605,0.097729
0.93606,0.094526
0.936816,0.090922
0.936826,0.087718
0.937542,0.096928
0.937552,0.093725
0.938303,0.091723
0.938313,0.088519
0.939035,0.096128
0.939045,0.092924
0.939196,0.083981
0.939802,0.08892
0.940533,0.093324
0.940558,0.085316
0.940568,0.082112
0.941289,0.08972
0.941316,0.081111
0.94205,0.084515
0.942065,0.079709
0.942782,0.08892
0.942929,0.081311
0.943662,0.085316
0.943898,0.08932
0.944295,0.081311
0.944305,0.078108
0.945149,0.086117
0.945036,0.082513
0.945787,0.08051
0.945797,0.077307
0.946519,0.084915
0.946529,0.081712
0.946681,0.072768
0.947286,0.077707
0.948017,0.082112
0.948042,0.074103
0.948052,0.0709
0.948773,0.078508
0.9488,0.069899
0.949535,0.073302
0.949549,0.068497
0.950266,0.077707
0.950414,0.070099
0.951146,0.074103
0.951382,0.078108
0.951779,0.070099
0.951789,0.066895
0.952634,0.074904
0.952521,0.0713
0.953272,0.069298
0.953282,0.066094
0.954003,0.073703
0.954013,0.070499
0.954165,0.061556
0.95477,0.066495
0.955502,0.0709
0.955526,0.062891
0.955536,0.059687
0.956258,0.067296
0.956284,0.058686
0.957019,0.06209
0.957034,0.057285
0.95775,0.066495
0.957898,0.058886
0.95863,0.062891
0.958866,0.066895
0.959263,0.058886
0.959273,0.055683
0.960118,0.063692
0.960005,0.060088
0.960756,0.058085
0.960766,0.054882
0.961487,0.06249
0.961497,0.059287
0.961524,0.050677
0.962253,0.055683
0.962984,0.060088
0.963127,0.054081
0.963014,0.050477
0.963865,0.056484
0.964493,0.054081
0.964503,0.050878
0.964513,0.047674
0.965229,0.056884
0.965266,0.045071
0.96599,0.051678
0.966,0.048475
0.966015,0.04367
0.966879,0.045271
0.967602,0.052479
0.967489,0.048875
0.968245,0.045271
0.968255,0.042068
0.968971,0.051278
0.968981,0.048074
0.969008,0.039465
0.969742,0.042869
0.969757,0.038063
0.970474,0.047274
0.970621,0.039665
0.971354,0.04367
0.97159,0.047674
0.971987,0.039665
0.971997,0.036462
0.972841,0.04447
0.972728,0.040866
0.973479,0.038864
0.973489,0.035661
0.974211,0.043269
0.974221,0.040066
0.974372,0.031122
0.974978,0.036061
0.975709,0.040466
0.975734,0.032457
0.975744,0.029254
0.976465,0.036862
0.976492,0.028252
0.977226,0.031656
0.977241,0.026851
0.977958,0.036061
0.978105,0.028453
0.978838,0.032457
0.979074,0.036462
0.979471,0.028453
0.979481,0.025249
0.980325,0.033258
0.980212,0.029654
0.980964,0.027652
0.980973,0.024448
0.981695,0.032057
0.981705,0.028853
0.981857,0.01991
0.982462,0.024849
0.983194,0.029254
0.983218,0.021245
0.983228,0.018041
0.98395,0.02565
0.983976,0.01704
0.984711,0.020444
0.984725,0.015639
0.985442,0.024849
0.98559,0.01724
0.986322,0.021245
0.986558,0.025249
0.986955,0.01724
0.986965,0.014037
0.98781,0.022046
0.987697,0.018442
0.988448,0.016439
0.988458,0.013236
0.989179,0.020844
0.989189,0.017641
0.989341,0.008698
0.989946,0.013636
0.990678,0.018041
0.990702,0.010032
0.990712,0.006829
0.991434,0.014437
0.99146,0.005828
0.992195,0.009231
0.99221,0.004426
0.992926,0.013636
0.993074,0.006028
0.993682,0.010032
0.993707,0.002023
0.994423,0.011234
0.994443,0.004827
0.994455,0.001022
0.99554,0.011634
0.995932,0.005227
0.995942,0.002023
0.996663,0.009632
0.997419,0.006028
0.997429,0.002824
0.997787,0.00763
